w,G,lldg,L
0.134406,2335.01,0.19985999999999998,9395.277999999998
0.16016999999999998,2652.23,0.2071,5154.022800000001
0.148422,1851.87,0.2835,10880.4708
0.178278,2157.87,0.25266,6279.2196
0.136158,2612.45,0.20118,11068.0036
0.12989399999999998,1002.55,0.22102,11017.7716
0.146718,1889.6100000000001,0.1221,6141.9187999999995
0.17602199999999998,2062.67,0.2061,4871.0491999999995
0.13743,2564.51,0.17958,6439.9619999999995
0.147618,2323.45,0.28458,11212.002
0.14080199999999998,2138.1499999999996,0.29186,5403.508400000001
0.123498,1617.9499999999998,0.27774,5637.9244
0.17010599999999998,1650.59,0.15286,8059.1068
0.141342,1808.69,0.12322,3528.1804
0.14385,1466.65,0.28186,10746.518800000002
0.14407799999999998,1838.27,0.17998,8769.0524
0.122754,1842.01,0.15742,10780.0068
0.17710199999999998,1506.0900000000001,0.29266000000000003,7084.606
0.14868599999999998,1299.71,0.25314000000000003,5510.67
0.137226,2201.05,0.12862,5361.6484
0.171258,1358.19,0.22286,5830.4804
0.14674199999999998,1281.35,0.19266,6913.8171999999995
0.12549,1686.29,0.28462,10331.2676
0.17604599999999998,2692.01,0.11146,11074.7012
0.149058,2251.0299999999997,0.15326,10574.0556
0.12717,2107.21,0.29998,9775.3668
0.13767,1673.37,0.17882,5157.3716
0.13473,1474.47,0.28162,5748.4348
0.16863,1964.41,0.22694,10247.5476
0.166578,2217.0299999999997,0.18706,9718.4372
0.145098,1140.59,0.25846,10913.9588
0.177762,2114.35,0.11510000000000001,9988.0156
0.149898,1447.27,0.21645999999999999,8010.5491999999995
0.120642,2539.01,0.19438,3421.0188
0.160542,1562.87,0.11122,6714.5636
0.164382,1348.67,0.17174,3951.8036
0.17124599999999998,2102.45,0.13618,9993.038799999998
0.138678,1708.3899999999999,0.13434000000000001,7513.252399999999
0.170142,2357.79,0.26437999999999995,4824.166
0.120942,2276.19,0.1361,8315.29
0.15819,2317.33,0.28537999999999997,3405.9492
0.131994,1757.69,0.23049999999999998,5363.3228
0.138282,2124.21,0.21477999999999997,9952.8532
0.125526,1273.87,0.12678,7288.8828
0.168486,1642.43,0.20085999999999998,6525.356400000001
0.17265,2671.27,0.22186,3988.6404
0.175518,1779.1100000000001,0.16722,7005.9092
0.12783,1810.05,0.16974,8782.4476
0.13101,1448.97,0.21326,7551.7636
0.15170999999999998,1938.9099999999999,0.23302,5892.4331999999995
0.15657,2654.27,0.16886,6372.986000000001
0.140502,2059.6099999999997,0.16405999999999998,7082.9316
0.134274,2654.61,0.22849999999999998,8496.1252
0.155826,2624.01,0.12246,7933.5268
0.168006,1775.0300000000002,0.15758,5003.3268
0.16215,1291.55,0.13902,10286.058799999999
0.16966199999999998,1903.55,0.16958,6190.4764
0.157446,1126.65,0.10554000000000001,7154.9308
0.173742,1291.8899999999999,0.13102,9144.118
0.123678,1065.11,0.12294000000000001,9981.318
0.14481,1329.97,0.23454,6637.5412
0.130326,2644.75,0.2351,5200.906
0.148986,1316.03,0.1533,6091.6867999999995
0.13497,2459.45,0.28093999999999997,5934.2932
0.15555,1416.67,0.1899,8327.0108
0.151386,2191.87,0.26898,7983.7588
0.179754,1356.15,0.28669999999999995,9428.766
0.120534,1735.25,0.2869,8606.6356
0.154794,1456.79,0.15846,4412.2636
0.130854,2513.51,0.11906,6779.8652
0.12915,1533.29,0.2087,4683.5164
0.12450599999999999,1530.57,0.17362,6959.026
0.170262,1644.13,0.11302000000000001,5252.8124
0.174402,2289.45,0.2925,10592.474
0.147918,2467.95,0.16770000000000002,5500.6236
0.165642,2440.75,0.16314,9185.978
0.12380999999999999,1962.71,0.26605999999999996,4060.6396
0.14158199999999999,1444.8899999999999,0.24614,9852.389200000001
0.140742,1823.65,0.10738,8645.1468
0.171822,1105.23,0.1895,4035.5236
0.132114,2074.5699999999997,0.1813,9440.4868
0.17416199999999998,2614.15,0.22641999999999998,8296.871599999999
0.131946,2448.23,0.15718,3878.13
0.148554,2009.9699999999998,0.27046,7061.1644
0.14955,1295.29,0.22261999999999998,3129.6732
0.15255,2231.99,0.11286,8002.1772
0.13197,1379.6100000000001,0.16934,8847.7492
0.130338,2179.63,0.20314,8589.891599999999
0.131766,1777.4099999999999,0.17378,7357.5332
0.142146,1595.17,0.26354,3143.0684
0.166602,1547.5700000000002,0.22182,5227.6964
0.177018,2156.51,0.1179,11039.538799999998
0.17004599999999997,2381.25,0.20018,6061.5476
0.17607,2685.21,0.18634,4800.7244
0.13407,2279.9300000000003,0.1443,5889.0844
0.16805399999999998,1204.85,0.29269999999999996,10967.5396
0.13443,1869.55,0.20566,7620.414
0.127662,1077.69,0.11822,3606.8772
0.150726,1603.33,0.20486,9822.25
0.127626,1228.65,0.29457999999999995,7488.136399999999
0.17704199999999998,2325.1499999999996,0.18741999999999998,8928.1204
0.176502,1958.6299999999999,0.16862,6304.3356
0.13616999999999999,1260.27,0.17049999999999998,3138.0452
0.156474,1672.35,0.19778,3539.9012000000002
0.145566,2043.29,0.1313,5138.9532
0.14085,1029.75,0.15798,11354.326000000001
0.131502,2139.51,0.15502,9534.2532
0.160878,1549.95,0.21066000000000001,4686.8652
0.14060999999999998,2455.37,0.27362,10197.3156
0.17027399999999998,1295.63,0.11494,5249.4636
0.175554,1385.39,0.28037999999999996,6699.494000000001
0.175362,1178.67,0.21742,8196.407599999999
0.150186,2361.87,0.22802,10666.1476
0.14363399999999998,1803.9299999999998,0.25134,6578.9372
0.170982,2406.41,0.2519,5480.5308
0.155322,1548.25,0.27481999999999995,4124.266799999999
0.178098,2200.71,0.23742,8896.306799999998
0.16244999999999998,2026.6299999999999,0.25658000000000003,8330.3596
0.17238599999999998,1311.95,0.17830000000000001,6620.7972
0.14751,1908.31,0.13074,9902.621200000001
0.16809,2100.75,0.29113999999999995,9833.9708
0.139962,1225.25,0.26161999999999996,10952.470000000001
0.12434999999999999,2090.55,0.13458,3630.3188
0.154038,2290.13,0.27237999999999996,7014.2812
0.17354999999999998,1165.07,0.23002,10865.4012
0.143574,1608.0900000000001,0.27262,4583.0524000000005
0.168546,2376.49,0.21045999999999998,6831.7716
0.149778,2211.59,0.12390000000000001,8859.470000000001
0.161238,2112.99,0.20901999999999998,4298.4044
0.162798,2315.63,0.14738,6870.2828
0.124194,2087.1499999999996,0.13826,5770.202
0.17177399999999998,1719.27,0.13562000000000002,7149.9076000000005
0.128334,2296.25,0.16514,6999.2116000000005
0.14871,2619.93,0.24017999999999998,8045.7116
0.124206,1888.5900000000001,0.15918,9708.390800000001
0.152454,1492.83,0.14138,9713.414
0.160134,1000.85,0.1051,8087.571599999999
0.158694,1153.85,0.22133999999999998,6570.5652
0.12057,1890.63,0.18625999999999998,10756.565200000001
0.12686999999999998,2387.71,0.20786,4194.5916
0.14811,2313.25,0.19185999999999998,11160.0956
0.152754,2045.33,0.2157,4075.7092000000002
0.159246,1210.29,0.15298,8723.8436
0.13128599999999999,1479.5700000000002,0.16646,8494.4508
0.15256199999999998,1590.75,0.25578,6774.842000000001
0.15559800000000001,2559.75,0.26998,10651.078
0.13983,2525.0699999999997,0.16402,5507.3212
0.17574599999999999,2495.1499999999996,0.17834,3426.042
0.13253399999999999,2476.45,0.27381999999999995,11002.702000000001
0.147558,2509.09,0.10502,7797.9003999999995
0.133686,1362.61,0.2001,10088.4796
0.129318,1537.37,0.19682,4651.7028
0.148302,1813.4499999999998,0.21106,9519.1836
0.15891,1921.23,0.12998,8777.4244
0.131874,1469.03,0.16146,9502.4396
0.17948999999999998,1517.65,0.21126,5470.4844
0.14585399999999998,2143.9300000000003,0.20338,5711.598
0.17185799999999998,2297.6099999999997,0.20858,7663.948399999999
0.173646,2363.91,0.22498,6001.269200000001
0.122958,1730.15,0.17738,4047.2444
0.16528199999999998,1328.95,0.27993999999999997,7998.8284
0.12703799999999998,2359.15,0.29710000000000003,10060.0148
0.17523,1746.81,0.28069999999999995,10070.0612
0.14991,1554.71,0.26654,8236.5932
0.146118,1266.3899999999999,0.15726,10445.1268
0.151746,1098.77,0.18406,8665.2396
0.172794,2304.75,0.2041,5721.644399999999
0.16128599999999998,2695.75,0.15114,9170.9084
0.15856199999999998,2577.77,0.1155,8852.7724
0.12045,1600.27,0.25698,5048.5356
0.158766,2156.17,0.11826,8177.9892
0.15184199999999998,1642.77,0.14998,10873.7732
0.155586,1951.83,0.2581,11106.5148
0.157218,1406.13,0.24142,7784.5052000000005
0.157746,1247.69,0.23782,8929.7948
0.163158,2003.85,0.2875,3752.55
0.145422,2106.5299999999997,0.16694,8805.889200000001
0.140202,2335.6899999999996,0.10118,10908.9356
0.173538,1285.43,0.17298,7218.558
0.155382,1906.27,0.22225999999999999,9304.860400000001
0.125274,1769.93,0.11114,9768.6692
0.17361,1745.79,0.13158,10538.8932
0.14896199999999998,1658.4099999999999,0.13658,10679.5428
0.143946,2328.89,0.29794,9823.9244
0.15957,2167.39,0.15938,6223.9644
0.161598,1772.31,0.16978,3866.4092
0.17371799999999998,1183.77,0.18934,5626.203600000001
0.12908999999999998,2224.51,0.22046,6352.8932
0.138078,2305.09,0.10346000000000001,3213.3932
0.151986,2294.55,0.28834,8499.474
0.128238,1871.93,0.13474,8802.5404
0.15993,2334.67,0.18282,4405.566
0.143538,2584.57,0.10222,11044.562
0.153102,2388.05,0.16642,7493.1596
0.136062,2676.71,0.29678,8966.6316
0.121122,1993.31,0.1173,7454.648399999999
0.12999,2536.9700000000003,0.11502000000000001,8293.522799999999
0.15490199999999998,1843.37,0.22398,9772.018
0.13161,2423.41,0.14346,8154.5476
0.15675,2557.37,0.22161999999999998,8608.31
0.147666,1717.23,0.27342,8727.1924
0.131334,2071.51,0.27666,5167.418
0.134298,1306.51,0.1951,5738.3884
0.139062,2073.55,0.26254,11104.840400000001
0.156522,1012.07,0.23982,5855.5964
0.149754,1279.65,0.14006000000000002,7879.946
0.17898599999999998,1569.67,0.22882,3029.2092
0.17959799999999998,2646.11,0.11434,9164.2108
0.148122,1433.67,0.28178000000000003,7660.5996000000005
0.17151,1049.81,0.20478000000000002,3633.6675999999998
0.120582,1371.45,0.11738000000000001,7816.3188
0.169266,1721.99,0.20645999999999998,10475.266
0.125082,2099.3900000000003,0.25473999999999997,10672.8452
0.12034199999999999,1064.43,0.19413999999999998,8881.2372
0.12318599999999999,1590.4099999999999,0.28006,9110.630000000001
0.162102,1665.8899999999999,0.28422000000000003,10495.3588
0.175098,2009.29,0.23382,6687.7732
0.120462,2134.75,0.14678,3583.4356
0.171402,2121.49,0.22826,10867.0756
0.159678,2023.9099999999999,0.2979,8089.246
0.144306,1169.15,0.27837999999999996,3397.5772
0.127326,2599.5299999999997,0.14842,6624.146
0.130638,1239.19,0.25993999999999995,6165.3604
0.14462999999999998,1332.35,0.22298,7754.366
0.141846,2236.75,0.1511,8085.897199999999
0.129354,2634.8900000000003,0.21082,8139.478
0.166026,2602.59,0.16326000000000002,6734.6564
0.144762,1009.69,0.26686,3133.022
0.168366,1141.61,0.10058,11185.211599999999
0.179526,2259.87,0.12262,4835.8868
0.12095399999999999,2507.05,0.20001999999999998,4767.2364
0.14851799999999998,2594.77,0.25902000000000003,10630.9852
0.160758,1472.0900000000001,0.29906,7796.226
0.132402,1189.21,0.16877999999999999,9562.718
0.149022,2558.05,0.25494,10704.658800000001
0.167262,2171.13,0.14042,9549.3228
0.120234,1571.71,0.2279,6912.1428
0.15938999999999998,1223.55,0.12722,9301.5116
0.154218,2401.99,0.19102,4658.4004
0.127554,2679.77,0.26486,6582.286
0.144342,1784.21,0.11658,3382.5076
0.14031,1350.37,0.25338,6068.245199999999
0.123114,1620.67,0.19385999999999998,3427.7164000000002
0.15634199999999998,2099.73,0.16818,10118.6188
0.12942599999999999,2220.4300000000003,0.1519,10420.0108
0.139338,2539.35,0.14322000000000001,6724.610000000001
0.13599,1713.49,0.2359,9482.3468
0.14968199999999998,1849.15,0.14534,4176.1732
0.12060599999999999,2352.35,0.20201999999999998,10721.4028
0.141258,2306.79,0.24881999999999999,4196.266
0.12397799999999999,2291.1499999999996,0.17126,5063.6052
0.13563,2406.0699999999997,0.29934,10935.725999999999
0.131322,1526.49,0.20094,9895.9236
0.16000199999999998,2011.33,0.16534,7029.3508
0.136398,1071.23,0.18913999999999997,5999.5948
0.145674,2248.99,0.24702,10075.0844
0.158094,2388.39,0.14422000000000001,11049.5852
0.136734,2525.75,0.24917999999999998,11314.1404
0.135138,1350.03,0.15554,3459.5299999999997
0.126918,1181.39,0.21377999999999997,8891.2836
0.122154,1693.0900000000001,0.1835,6793.2604
0.128862,1916.81,0.26674,5447.042799999999
0.132846,2331.27,0.27806,10130.3396
0.14211,2018.81,0.10618000000000001,4450.7748
0.134166,2366.29,0.15417999999999998,6905.4452
0.138558,1832.49,0.27834000000000003,9671.554
0.129594,1286.79,0.15966,8415.754
0.161142,1391.17,0.18342,9353.418
0.157998,2174.87,0.15442,8837.7028
0.15617399999999998,1207.91,0.13406,9184.3036
0.141066,1826.37,0.20973999999999998,9617.9732
0.177774,1684.25,0.24161999999999997,5966.1068
0.174426,1132.43,0.24634,7729.25
0.164142,1023.63,0.2107,5485.554
0.14801399999999998,2152.09,0.25646,9917.6908
0.146082,2381.93,0.21577999999999997,4408.9148000000005
0.163962,1829.77,0.11138,10170.5252
0.123666,1998.75,0.2365,5788.6204
0.156762,2133.39,0.20489999999999997,9452.2076
0.126606,1205.87,0.28134,6009.6412
0.170634,1894.37,0.2449,5791.9692
0.12352199999999999,1005.61,0.28578,3742.5036
0.157554,1278.63,0.29346,5681.4588
0.145062,2070.49,0.11714000000000001,6604.0532
0.12555,2587.63,0.18242,8161.245199999999
0.14690999999999999,1581.5700000000002,0.13274,4958.118
0.160242,1513.23,0.19722,9378.534
0.133002,2059.27,0.16182,7303.9524
0.14274599999999998,1459.17,0.11118,8785.7964
0.14013,1055.93,0.1479,8084.2228
0.146046,1295.97,0.17694,8454.2652
0.149106,2054.51,0.18602,6178.7556
0.160254,1336.77,0.19506,5761.83
0.169146,2023.23,0.1661,4938.0252
0.14199,1218.79,0.24942,9030.2588
0.123906,2139.17,0.1115,8971.6548
0.149442,1568.31,0.1763,7752.6916
0.15084599999999998,2636.59,0.19441999999999998,3482.9716
0.14337,1710.0900000000001,0.20842,8596.5892
0.160446,1870.9099999999999,0.18218,4268.2652
0.133986,1156.57,0.27954,3730.7828
0.14925,1682.5500000000002,0.26249999999999996,8027.2932
0.149598,2321.0699999999997,0.25654,3861.386
0.139386,2196.63,0.11166000000000001,8504.4972
0.133758,2153.45,0.1825,11262.234
0.130542,1187.17,0.12434,7389.3468
0.12479399999999999,2604.29,0.2145,7901.713199999999
0.122802,2687.9300000000003,0.27574,7066.1876
0.16775400000000001,2422.05,0.12234,6414.846
0.15232199999999999,1242.25,0.18378,3054.3252
0.14302199999999998,1442.17,0.26554,11056.2828
0.144726,2233.01,0.17194,8402.3588
0.170358,2395.19,0.16362,7571.8564
0.13936199999999999,1917.4899999999998,0.1275,8809.238000000001
0.173562,1473.1100000000001,0.17986,8546.3572
0.148194,1346.97,0.1441,7468.0436
0.142794,1431.97,0.15658,4690.214
0.15591,1573.75,0.13694,8703.7508
0.169422,1644.47,0.15158,4618.2148
0.170706,2132.71,0.1279,4989.9316
0.12722999999999998,1425.51,0.2507,3221.7652
0.172686,2177.93,0.27346,4097.4764
0.13974599999999998,2400.63,0.17618,6858.562
0.17876999999999998,1373.83,0.25714,10977.586
0.152166,1831.4699999999998,0.22514,4000.3612
0.133878,1184.11,0.1883,6821.7252
0.144174,2112.6499999999996,0.12886,4159.4292000000005
0.13769399999999998,2524.05,0.2769,9550.9972
0.149142,1821.9499999999998,0.23834,4897.8396
0.14052599999999998,2120.81,0.15262,6565.5419999999995
0.132942,1115.77,0.12202,8481.0556
0.138594,1162.01,0.24081999999999998,4204.638
0.131082,1531.25,0.18874,6943.9564
0.144666,1265.71,0.10110000000000001,8397.335599999999
0.16593,1464.95,0.10966000000000001,7404.4164
0.15597,2227.23,0.22678,9817.2268
0.152742,2199.69,0.10314000000000001,4084.0811999999996
0.157482,2202.75,0.16242,4574.6804
0.171702,2532.89,0.11346,11222.0484
0.17166599999999999,2134.0699999999997,0.19090000000000001,5728.342000000001
0.145374,1465.6299999999999,0.19494,10190.618
0.145986,1461.55,0.12578,9777.0412
0.171042,2184.73,0.25486,8429.1492
0.138102,2416.27,0.28106,9807.180400000001
0.13025399999999998,1361.25,0.16254,9530.9044
0.145314,1921.9099999999999,0.11046,9058.723600000001
0.128358,1428.23,0.28281999999999996,7327.393999999999
0.15200999999999998,1333.03,0.27593999999999996,7098.0012
0.179286,1003.23,0.22018,5338.2068
0.125406,1211.65,0.2905,3732.4572
0.15531,1503.03,0.26337999999999995,8410.730800000001
0.146058,2320.73,0.26317999999999997,3789.3868
0.13827,1859.01,0.16586,9134.0716
0.17174999999999999,1010.37,0.25098,7632.1348
0.135066,2457.0699999999997,0.28857999999999995,7630.4604
0.131742,1470.73,0.21717999999999998,7648.8787999999995
0.175398,1827.05,0.16378,4855.9796
0.17307,1800.53,0.2993,6876.9804
0.121542,1621.35,0.19025999999999998,8951.562
0.13325399999999998,1828.75,0.2133,9700.018800000002
0.171726,1840.99,0.21581999999999998,7930.178
0.16233,1453.73,0.28825999999999996,8886.2604
0.126486,2223.83,0.26046,10458.522
0.147474,1070.89,0.12158000000000001,5701.5516
0.161802,2675.69,0.27025999999999994,7607.018800000001
0.125034,2590.35,0.27818,11325.8612
0.15872999999999998,2087.83,0.27154,6798.2836
0.139422,1880.0900000000001,0.13338,7245.348400000001
0.16251,2506.71,0.2599,4335.2412
0.15405,1168.81,0.29057999999999995,5823.7828
0.143862,2283.33,0.25861999999999996,4802.3988
0.167418,1760.0700000000002,0.15206,8770.7268
0.174174,2135.4300000000003,0.10854,8707.099600000001
0.144678,1731.17,0.12430000000000001,5979.502
0.174642,1284.07,0.13922,9865.7844
0.13600199999999998,1343.91,0.13634000000000002,6136.8956
0.12670199999999998,1004.25,0.15122,3556.6452
0.12203399999999999,2299.6499999999996,0.11534,8846.074799999999
0.156966,1887.5700000000002,0.1389,7391.0212
0.174318,1353.09,0.11614000000000001,6650.9364
0.15489,2206.15,0.17518,9090.537199999999
0.155274,1654.33,0.2219,10252.570800000001
0.154134,1287.81,0.26082,6491.8684
0.14823,1191.25,0.27393999999999996,4166.1268
0.137118,1226.27,0.24458,8787.4708
0.127974,2391.45,0.16674,9835.645199999999
0.166878,2028.6699999999998,0.1787,9412.022
0.17060999999999998,2459.79,0.2007,9643.0892
0.148254,2158.21,0.1613,9376.8596
0.142014,1733.8899999999999,0.17393999999999998,4053.942
0.172974,1156.91,0.10694000000000001,8275.1044
0.140598,1660.1100000000001,0.2883,10453.498800000001
0.157098,2188.13,0.2395,4839.2356
0.130098,2332.29,0.16394,6794.9348
0.150054,2149.71,0.19138,5045.1867999999995
0.167958,2133.05,0.22421999999999997,5579.3204000000005
0.174594,1954.55,0.13858,4819.1428
0.160998,1449.65,0.2075,9934.434799999999
0.17116199999999998,2254.09,0.24766,5313.0908
0.169506,1494.8700000000001,0.26658,9574.4388
0.13602599999999998,2579.4700000000003,0.10682,3826.2236
0.13574999999999998,1482.63,0.27105999999999997,6736.3308
0.120714,2077.63,0.13766,5430.2988000000005
0.17219399999999999,2040.23,0.24426,7375.9516
0.124182,2180.65,0.14162,6930.5612
0.13894199999999998,2573.01,0.15506,7211.8604000000005
0.171894,1330.99,0.21177999999999997,5152.3484
0.125586,2143.25,0.22778,5215.9756
0.137094,2114.6899999999996,0.16918,3909.9436
0.17860199999999998,1249.73,0.10922000000000001,9624.6708
0.17931,2267.69,0.18694,10764.9372
0.17843399999999998,1631.55,0.28994,3578.4124
0.14853,2390.77,0.25814,5381.7412
0.13971,1781.15,0.23578,8985.05
0.133794,1104.89,0.14758,7833.0628
0.135774,2287.75,0.1739,9137.420399999999
0.158646,1153.51,0.12582,4844.2588
0.13200599999999998,1988.21,0.19654,8184.6868
0.16450199999999998,2453.67,0.13742,8767.378
0.153462,2289.1099999999997,0.23385999999999998,5475.5076
0.158598,1839.97,0.16518,9884.2028
0.138954,1956.59,0.1933,3220.0908
0.141186,1081.77,0.14638,4010.4076
0.152034,2598.85,0.16734,5537.4604
0.159114,2275.51,0.25882,7794.551600000001
0.146322,1555.3899999999999,0.28358,7012.6068
0.17217,1600.6100000000001,0.26978,10661.1244
0.175458,2185.75,0.26042,7670.646
0.125358,2362.89,0.25414000000000003,7550.0892
0.152826,1207.23,0.28737999999999997,9142.443599999999
0.127302,1935.51,0.26981999999999995,4516.0764
0.148206,1331.33,0.27002,3755.8988
0.128742,1717.9099999999999,0.16638,6753.0748
0.161658,1452.37,0.14854,5944.339599999999
0.169038,2367.99,0.18466,8851.098
0.12263399999999999,2317.67,0.20274,8968.306
0.156594,2347.59,0.27042,9360.115600000001
0.12720599999999999,1209.27,0.23606,8914.7252
0.149298,2006.91,0.16433999999999999,10065.038
0.15154199999999998,1592.79,0.19197999999999998,10831.913199999999
0.166206,1770.95,0.1327,4209.6612000000005
0.129798,2468.9700000000003,0.20229999999999998,11057.9572
0.172242,2215.33,0.26626,9634.7172
0.157014,2616.87,0.13358,8564.7756
0.124314,2619.59,0.15754,10719.7284
0.14277,1490.45,0.19841999999999999,9582.8108
0.17143799999999998,1258.9099999999999,0.27662,11114.8868
0.13414199999999998,2608.37,0.2747,6617.4484
0.146178,2148.35,0.26693999999999996,5482.2052
0.13509,2668.55,0.22114,6701.1684000000005
0.170022,1041.31,0.29862,6418.194799999999
0.159378,1507.79,0.2995,4693.5628
0.147378,2639.99,0.13002,7948.5964
0.157434,1657.73,0.24938,5271.230799999999
0.12570599999999998,2126.25,0.14106000000000002,8670.2628
0.138762,2178.27,0.18558,10759.914
0.155058,1763.81,0.19234,6577.2628
0.12189,1440.81,0.23462,7911.7596
0.12194999999999999,1748.51,0.28898,10066.7124
0.17790599999999998,1171.53,0.24222,3436.0884
0.178722,1636.31,0.2091,3392.554
0.16714199999999999,1530.91,0.28678,7452.974
0.120834,2219.75,0.24186,5942.6652
0.165978,2021.87,0.27649999999999997,8839.3772
0.160518,1520.03,0.23786,4380.45
0.14625,1535.67,0.20013999999999998,8372.2196
0.165714,1642.09,0.22265999999999997,4484.2628
0.135438,1953.53,0.16698,4239.8004
0.154638,1614.21,0.2115,7789.5284
0.17752199999999999,1915.79,0.17114000000000001,8814.2612
0.133314,2135.09,0.22086,5226.022
0.125202,1477.53,0.14786,3966.8732
0.12657,1699.55,0.23994,6758.098
0.147582,1351.05,0.13174,4489.286
0.17008199999999998,1158.95,0.25178,9351.7436
0.13683,2536.63,0.10122,7329.0684
0.12361799999999999,2440.0699999999997,0.16426,6158.6628
0.173478,1020.91,0.13446,4840.91
0.12063,1973.25,0.26937999999999995,7722.5524
0.150246,1592.4499999999998,0.17302,6866.934
0.16209,2209.8900000000003,0.29357999999999995,3928.362
0.173202,2288.4300000000003,0.12646000000000002,8908.027600000001
0.134802,1159.97,0.22354000000000002,9036.9564
0.173286,1007.99,0.13378,3367.438
0.154206,1775.37,0.15222,11173.4908
0.154302,2613.4700000000003,0.22365999999999997,10086.805199999999
0.147966,2623.67,0.28466,10431.7316
0.132762,2312.5699999999997,0.23902,4661.7492
0.15706199999999998,1841.33,0.25129999999999997,7844.783600000001
0.16491,1959.31,0.2845,10945.7724
0.153006,1120.19,0.11454,11031.166799999999
0.12357,1607.07,0.18122,7675.6692
0.16344599999999998,2344.1899999999996,0.24574,6043.129199999999
0.13581,1230.01,0.28298,8249.9884
0.122502,1503.71,0.26198,6716.237999999999
0.14187,1919.87,0.28634,6937.2588
0.159414,1913.4099999999999,0.23106,3415.9956
0.162678,2505.69,0.2717,7653.902
0.124638,2338.75,0.1981,8003.851600000001
0.17454599999999998,1890.97,0.13198,5668.0636
0.160494,2207.51,0.2205,3784.3636
0.153414,2425.11,0.10994000000000001,7320.696400000001
0.12496199999999999,2051.1099999999997,0.16006,10403.266800000001
0.135666,1930.0700000000002,0.13178,7958.6428
0.125994,1121.21,0.14218,6023.0364
0.143874,2108.91,0.29994,10386.522799999999
0.16217399999999998,1132.09,0.2885,10150.4324
0.162018,1281.01,0.22978,10875.4476
0.175254,1445.9099999999999,0.10094,9679.926
0.143562,2265.31,0.19669999999999999,10927.354
0.178794,1034.17,0.1235,5596.064399999999
0.147702,1725.05,0.22214,4502.6812
0.14951399999999998,2511.13,0.28674,5763.5044
0.139854,2202.41,0.10690000000000001,5719.97
0.15822599999999998,2261.5699999999997,0.25249999999999995,4609.8428
0.14223,1984.13,0.22121999999999997,11119.91
0.133326,1274.89,0.26322,3260.2764
0.125886,1412.93,0.11274,8012.2236
0.17067,1247.01,0.1681,11098.1428
0.167106,1680.17,0.29901999999999995,7973.7124
0.13773,2056.21,0.11078,10667.822
0.153666,1114.41,0.27278,5818.759599999999
0.14682599999999998,1723.01,0.1285,6910.4684
0.139938,1323.51,0.27746,3973.5708
0.169254,1392.19,0.2863,6331.126
0.171198,2669.5699999999997,0.26922,8946.538799999998
0.161706,1496.91,0.28586,4701.9348
0.120294,2253.41,0.28102,10209.0364
0.158502,1153.17,0.29074,3960.1756
0.121182,1094.69,0.28198,4470.8676
0.12424199999999999,2077.29,0.20578000000000002,9926.0628
0.150966,1877.71,0.1373,4316.8228
0.15495,1876.01,0.24106,8377.2428
0.153906,2614.49,0.21710000000000002,9567.7412
0.13461,1094.35,0.23746,5919.223599999999
0.146226,1084.49,0.16858,9587.833999999999
0.131598,2616.5299999999997,0.20773999999999998,9966.2484
0.156546,1743.41,0.13094,7267.1156
0.172482,2029.01,0.20026,10193.9668
0.138318,1809.71,0.23986,8162.919599999999
0.159846,1364.31,0.22074,3774.3172
0.12447,1533.97,0.1975,7402.741999999999
0.13175399999999998,1613.87,0.25949999999999995,6245.731599999999
0.12307799999999999,1355.81,0.1431,5539.1348
0.14667,2373.43,0.21089999999999998,8933.1436
0.136386,1875.33,0.21877999999999997,10155.4556
0.137886,1934.15,0.20029999999999998,11377.7676
0.130566,2312.23,0.20545999999999998,3631.9932
0.169758,1484.33,0.29698,8681.9836
0.17553,1158.61,0.19594,4472.5419999999995
0.123426,2487.33,0.28913999999999995,11004.376400000001
0.177114,1810.73,0.19698,7437.904399999999
0.140754,2025.27,0.13226,7252.045999999999
0.172002,2421.0299999999997,0.23013999999999998,9279.7444
0.134538,2603.95,0.25666,11186.886
0.137994,2017.1100000000001,0.28694,9396.9524
0.14532599999999998,2447.55,0.16061999999999999,8298.545999999998
0.141306,1747.83,0.25226,10160.4788
0.145782,1793.3899999999999,0.26202000000000003,10120.2932
0.146346,2381.59,0.17718,8124.4084
0.153702,1383.01,0.24666,6041.4547999999995
0.142074,2004.19,0.21846,7938.55
0.13885799999999998,1515.9499999999998,0.1499,4432.3564
0.178038,2523.71,0.1643,6806.6556
0.146166,1439.11,0.11094000000000001,5962.758
0.152718,2461.15,0.29286,7250.3715999999995
0.16811399999999999,2694.3900000000003,0.21902,5542.4836
0.129414,2345.89,0.23586,3698.9692
0.157962,2337.73,0.14446,8355.4756
0.159198,1560.83,0.14454,9383.5572
0.166674,2563.49,0.25049999999999994,5731.6908
0.13749,1978.35,0.1495,8370.5452
0.13695,1954.21,0.21314,4482.5884
0.15111,1905.93,0.18226,5775.2252
0.168618,2457.75,0.29694,9659.833200000001
0.130806,1598.9099999999999,0.27702,8973.3292
0.130878,2529.1499999999996,0.11902,4015.4308
0.15981,2580.49,0.26946000000000003,10480.2892
0.132954,2225.87,0.13286,3343.9964
0.134346,1303.11,0.19422,6168.709199999999
0.15309,1671.33,0.14598,6237.3596
0.159102,1022.61,0.10542,6768.144399999999
0.135042,2159.91,0.10982,5038.4892
0.122622,1356.49,0.22702,4795.7012
0.141702,2145.29,0.11950000000000001,9147.4668
